year,month,first,last,entertainment,food_dining,gas_transport,grocery_net,grocery_pos,health_fitness,home,kids_pets,misc_net,misc_pos,personal_care,shopping_net,shopping_pos,travel,total_amount,median_monthly_income,period,expense_to_income_ratio,category_concentration,entertainment_income_adj,food_dining_income_adj,gas_transport_income_adj,grocery_net_income_adj,grocery_pos_income_adj,health_fitness_income_adj,home_income_adj,kids_pets_income_adj,misc_net_income_adj,misc_pos_income_adj,personal_care_income_adj,shopping_net_income_adj,shopping_pos_income_adj,travel_income_adj,grocery_online_ratio,misc_online_ratio
2019,1,Molly,Marshall,0.0,0.0,31.18,0.0,270.28,0.0,0.0,0.0,775.67,0.0,0.0,1937.43,0.0,8.84,3023.4,6250,2019-01-01,0.483744,0.4845668943100249,0.0,0.0,0.0049888,0.0,0.04324479999999999,0.0,0.0,0.0,0.12410719999999999,0.0,0.0,0.3099888,0.0,0.0014144,0.0,1.0
2019,1,Monica,Cohen,972.32,67.29,1284.87,439.34,1292.69,494.3,761.8,661.8100000000001,177.54,231.87,216.2,229.1,1533.9299999999998,20.84,8383.9,3833,2019-01-01,2.1872945473519434,0.11759099776805228,0.25367075397860683,0.01755543960344378,0.3352126271849726,0.11462040177406731,0.33725280459170365,0.12895903991651447,0.19874771719279935,0.17266110096530135,0.04631881033133316,0.06049308635533525,0.0564049047743282,0.05977041481867988,0.40019045134359504,0.0054369945212627184,0.2536561145014809,0.43364842089836597
2019,1,Monica,Lane,95.74,97.46,546.39,0.0,103.1,143.65,237.15,127.77,270.12,264.26,294.57,227.47,5.42,16.73,2429.83,4833,2019-01-01,0.5027581212497414,0.11901246438696952,0.019809642044278916,0.020165528657148768,0.11305400372439478,0.0,0.021332505690047587,0.029722739499275813,0.04906890130353818,0.026436995654872748,0.05589075108628181,0.05467825367266708,0.06094972067039106,0.04706600455203807,0.001121456652182909,0.003461618042623629,0.0,0.5054829896328455
2019,1,Monica,Tucker,583.29,54.13999999999999,575.51,75.92,290.23,288.48,425.92,584.48,106.67,45.05,281.67,248.51,112.28,0.0,3672.150000000001,4333,2019-01-01,0.8474844218786063,0.11403475706798956,0.13461573967228246,0.01249480729286868,0.1328202169397646,0.017521347795984306,0.06698130625432726,0.06657742903300254,0.09829679206092777,0.1348903761827833,0.024618047542118625,0.010396953611816293,0.06500576967459036,0.05735287329794599,0.025912762520193863,0.0,0.2073467158268469,0.703071447403111
2019,1,Monica,West,142.59,33.37,255.9,35.78,331.92,0.0,118.08,336.72,0.0,1.46,113.02,197.8,35.32,0.0,1601.9599999999998,32917,2019-01-01,0.048666646413707194,0.14762739174748893,0.004331804234893824,0.0010137618859555851,0.0077740984901418725,0.0010869763344168667,0.01008354345778777,0.0,0.0035872041802108333,0.010229364765926422,0.0,4.4353981225506575e-05,0.0034334842178813376,0.006009053072880275,0.0010730017923869125,0.0,0.09730758770737014,0.0
2019,1,Monique,Fox,55.400000000000006,34.72,82.09,0.0,198.98,5.78,0.0,201.14,0.0,298.48,45.57,51.04,2312.21,1.19,3286.6,4333,2019-01-01,0.7585045003461804,0.5120643430880867,0.01278559889222248,0.008012924071082391,0.018945303484883453,0.0,0.045921993999538425,0.0013339487652896378,0.0,0.04642049388414493,0.0,0.06888529886914378,0.010516962843295638,0.011779367643664896,0.533627971382414,0.00027463651050080773,0.0,0.0
2019,1,Monique,Martin,216.55,408.65,528.67,0.0,692.03,300.3,232.61,494.11,365.15,19.89,156.78,345.52000000000004,187.93,14.28,3962.47,8167,2019-01-01,0.48518060487327047,0.10661207703133997,0.026515244275743848,0.05003673319456348,0.06473245989959593,0.0,0.0847349087792335,0.03676992775805069,0.028481694624709196,0.06050079588588221,0.04471041998285784,0.0024354107995592017,0.019196767478878413,0.042306844618587004,0.023010897514387167,0.0017485000612219909,0.0,0.9483430292956576
2019,1,Monique,Robinson,164.67000000000002,216.46,300.71,72.32,152.12,6.94,516.43,176.48,4.63,1394.2200000000003,330.26,437.5400000000001,524.36,2.28,4425.62,6000,2019-01-01,0.7376033333333333,0.1628348381933623,0.027445000000000004,0.03607666666666667,0.05011833333333333,0.012053333333333333,0.025353333333333335,0.0011566666666666667,0.08607166666666666,0.029413333333333333,0.0007716666666666667,0.23237000000000005,0.05504333333333333,0.07292333333333334,0.08739333333333334,0.00037999999999999997,0.3222242024594546,0.0033098616720877855
2019,1,Morgan,Murray,452.36,298.35,511.48,60.99,1078.03,152.6,100.95,534.95,9.92,387.38,139.75,84.81,1203.56,6.4,5021.53,6000,2019-01-01,0.8369216666666667,0.1453953121646835,0.07539333333333334,0.049725000000000005,0.08524666666666667,0.010165,0.17967166666666667,0.025433333333333332,0.016825,0.08915833333333334,0.0016533333333333333,0.06456333333333333,0.023291666666666665,0.014135,0.20059333333333332,0.0010666666666666667,0.05354603079840565,0.02496853762899572
2019,1,Morgan,Smith,1492.03,512.8,203.61,316.33,2261.37,353.38,712.78,657.85,1370.9700000000003,458.44,688.18,11.77,544.37,6.58,10018.54,8167,2019-01-01,1.2267099302069304,0.126879336088773,0.18269009428186606,0.06278927390718746,0.024930819150238766,0.03873270478755969,0.27689114730011016,0.04326925431615036,0.08727562140320803,0.08054977347863353,0.1678670258356802,0.05613321905228358,0.08426349944900208,0.0014411656667074812,0.0666548304150851,0.0008056814007591527,0.1227179268339993,0.749405546050366
2019,1,Nancy,Roach,0.0,0.0,122.21,0.0,125.33,0.0,107.7,215.8,305.56,1.45,0.0,1.72,0.0,0.0,879.77,8167,2019-01-01,0.10772254193706379,0.23538102697322114,0.0,0.0,0.014963879025345904,0.0,0.01534590424880617,0.0,0.013187216848291907,0.02642341128933513,0.0374139831027305,0.00017754377372352148,0.0,0.00021060364883065998,0.0,0.0,0.0,0.9952770268069444
2019,1,Natalie,Watson,5.63,46.71,106.45,0.0,87.14,12.64,178.11,188.55,0.0,0.0,29.41,0.0,0.0,9.75,664.39,5167,2019-01-01,0.12858331720534158,0.20283122709263532,0.0010896071221211535,0.009040061931488291,0.020601896651828915,0.0,0.016864718405264177,0.002446293787497581,0.03447067931101219,0.03649119411650861,0.0,0.0,0.005691890845751887,0.0,0.0,0.0018869750338687827,0.0,
2019,1,Natasha,Mclaughlin,319.07,452.54,169.53,240.32,1867.99,246.95,349.21000000000004,353.21000000000004,613.97,30.18,161.20999999999998,1301.74,1456.72,93.99,8075.1,12333,2019-01-01,0.6547555339333496,0.14361734992127553,0.025871239763236843,0.036693424146598555,0.013746047190464607,0.019485932052217627,0.15146274223627665,0.020023514149031054,0.02831508959701614,0.028639422687099653,0.04978269682964405,0.0024470931646801263,0.013071434363090892,0.10554933917132896,0.11811562474661477,0.0076210167842374115,0.11398703226755079,0.9531475587984166
2019,1,Nathan,Byrd,303.46,0.0,73.05,53.7,297.29,0.0,174.34,45.5,0.0,37.63,74.9,85.27,270.05,0.0,1415.1899999999998,5667,2019-01-01,0.24972472207517202,0.15397630010857283,0.053548614787365445,0.0,0.012890418210693488,0.009475913181577554,0.05245985530262926,0.0,0.030764072701605787,0.00802893947414858,0.0,0.00664019763543321,0.013216869595906124,0.015046761955179106,0.04765307923063349,0.0,0.15299581184649136,0.0
2019,1,Nathan,Martinez,737.55,274.87,473.87,280.92,433.18,290.9,238.92,0.0,89.75,702.02,25.17,43.07,120.74,6.71,3717.67,8167,2019-01-01,0.45520631810946494,0.12809078244882774,0.09030855883433328,0.03365617729888576,0.05802252969266561,0.03439696338924942,0.05304028407003796,0.03561895432839476,0.02925431615036121,0.0,0.010989347373576588,0.08595812415819762,0.0030819150238765767,0.0052736622994979795,0.014783886371984816,0.0008215991184033304,0.39339028147318306,0.11335362542152393
2019,1,Nathan,Massey,143.2,173.12,997.22,31.04,658.88,101.84,190.6,302.94,740.8100000000001,27.84,457.89,233.93,793.35,1.83,4854.49,4333,2019-01-01,1.1203531040849295,0.12992626295008106,0.033048696053542576,0.039953842603277175,0.2301453957996769,0.007163627971382413,0.15206092776367414,0.023503346411262404,0.043987999076852066,0.06991460881606278,0.17096930533117932,0.006425109623817217,0.10567505192707131,0.05398799907685207,0.1830948534502654,0.00042234018001384725,0.044990723562152134,0.9637806543940675
2019,1,Nathan,Mayer,152.74,167.06,63.82,66.88,716.01,173.23000000000002,462.55,226.58,6.85,11.5,356.67,0.0,54.84,6.25,2464.98,5667,2019-01-01,0.4349708840656432,0.164281239991039,0.026952532203988,0.029479442385742016,0.011261690488794777,0.011801658725957296,0.12634727368978296,0.03056820187047821,0.08162166931356979,0.039982353979177696,0.001208752426327863,0.0020292923945650254,0.06293806246691372,0.0,0.009677077818951827,0.0011028763013940356,0.08542707149152498,0.3732970027247956
2019,1,Nathan,Mendoza,307.17,393.33,919.94,474.54,550.01,359.18,488.7,306.41,0.0,531.04,181.57,9.35,156.59,21.13,4698.96,5167,2019-01-01,0.909417456938262,0.10981777715756383,0.05944842268240759,0.07612347590478033,0.17804141668279466,0.09184052641765048,0.1064466808592994,0.06951422488871686,0.09458099477453068,0.05930133539771628,0.0,0.10277530481904393,0.035140313528159474,0.0018095606735049352,0.030305786723437197,0.004089413586220243,0.46316919623249236,0.0
2019,1,Nathan,Stewart,0.0,36.31,478.59,0.0,0.0,0.0,209.95,123.68,78.22,12.78,65.5,208.89,25.06,7.31,1246.29,8167,2019-01-01,0.15260071017509488,0.2218789381680743,0.0,0.004445940982000735,0.058600465287131136,0.0,0.0,0.0,0.025707113995347128,0.015143871678706993,0.009577568262519896,0.001564834088404555,0.00802008081302804,0.02557732337455614,0.0030684461858699642,0.0008950655075303048,,0.8595604395604396
2019,1,Nathan,Thomas,463.75,180.15,377.98,0.0,263.56,125.67,160.45,228.35,8.32,107.9,93.15,8.4,377.27,5.61,2400.5600000000004,7917,2019-01-01,0.30321586459517497,0.12430916159553435,0.05857648099027409,0.02275483137552103,0.04774283188076292,0.0,0.03329038777314639,0.015873436907919668,0.0202665150941013,0.028842996084375395,0.001050903119868637,0.013628899835796389,0.011765820386510042,0.0010610079575596818,0.04765315144625489,0.0007086017430845017,0.0,0.07158836689038031
2019,1,Nicholas,Mcmahon,165.19,188.01,436.95,26.28,1694.0,285.51,272.44,404.65,752.8,59.11,1.99,2200.04,275.14,20.19,7609.209999999999,8750,2019-01-01,0.869624,0.19412910819673035,0.01887885714285714,0.02148685714285714,0.049937142857142854,0.0030034285714285714,0.1936,0.03262971428571428,0.031136,0.046245714285714286,0.08603428571428572,0.006755428571428571,0.00022742857142857143,0.25143314285714286,0.031444571428571426,0.0023074285714285714,0.015276582881856442,0.9271963641290291
2019,1,Nicholas,Osborne,248.75,70.16,88.59,0.0,95.26,0.0,142.35000000000002,33.3,0.0,440.58,105.49,6.19,12.68,2.58,1245.93,8750,2019-01-01,0.14239200000000002,0.2000453345588311,0.028428571428571428,0.008018285714285714,0.010124571428571429,0.0,0.010886857142857144,0.0,0.01626857142857143,0.0038057142857142855,0.0,0.050352,0.012055999999999999,0.0007074285714285715,0.0014491428571428572,0.0002948571428571429,0.0,0.0
2019,1,Nicholas,Thornton,216.6,70.05,309.04,27.83,146.1,197.43,311.71,303.7,140.47,25.01,181.18,184.6,20.33,7.32,2141.3700000000003,6000,2019-01-01,0.3568950000000001,0.10588913800486319,0.0361,0.011675,0.05150666666666667,0.004638333333333333,0.02435,0.032905000000000004,0.05195166666666666,0.050616666666666664,0.023411666666666667,0.004168333333333334,0.030196666666666667,0.030766666666666664,0.003388333333333333,0.00122,0.16000689932731557,0.8488639110466523
2019,1,Nicholas,Tran,27.0,114.97,342.66,188.07,156.74,72.7,210.61,303.35,6.24,393.28,114.55,183.67,20.39,9.93,2144.16,8500,2019-01-01,0.2522541176470588,0.11637883703310141,0.003176470588235294,0.013525882352941176,0.04031294117647059,0.022125882352941176,0.01844,0.008552941176470588,0.024777647058823533,0.03568823529411765,0.0007341176470588236,0.046268235294117645,0.013476470588235295,0.021608235294117647,0.002398823529411765,0.001168235294117647,0.5454308169716655,0.015618742490989188
2019,1,Olivia,Stephenson,0.0,725.75,176.33,371.9,591.53,100.58,46.13,74.9,167.06,246.68,82.27,37.88,1201.63,0.0,3822.64,5167,2019-01-01,0.7398180762531449,0.1782543251967577,0.0,0.1404586800851558,0.034126185407393074,0.0719760015482872,0.11448229146506676,0.019465840913489452,0.008927811108960713,0.014495838978130443,0.032332107605960905,0.04774143603638475,0.015922198567834334,0.007331139926456358,0.23255854461002518,0.0,0.3860166280892229,0.4037801517861459
2019,1,Omar,Gay,376.83,173.6,431.38,446.74,799.95,670.34,640.74,297.41,143.1,235.15,218.94,916.26,552.26,93.99,7385.769999999999,3667,2019-01-01,2.0141178074720476,0.09519235509743079,0.10276247613853286,0.04734115080447232,0.11763839650940823,0.1218271066266703,0.21814835014998638,0.18280338151077175,0.17473138805563132,0.08110444505044996,0.03902372511589855,0.06412598854649577,0.05970548131988001,0.24986637578401963,0.1506026724843196,0.025631306244886826,0.3583408866678966,0.3783212161269002
2019,1,Pamela,Curtis,134.76,33.68,476.44,107.79,531.51,13.45,345.19,338.1,143.86,228.48,299.28,17.62,1009.64,23.86,3703.66,4333,2019-01-01,0.8547565197322871,0.142652621904374,0.03110085391183937,0.007772905608123702,0.10995615047311331,0.024876528963766444,0.12266558966074313,0.0031040849296099697,0.07966535887375951,0.07802907915993539,0.033201015462727905,0.052730210016155084,0.06906992845603507,0.004066466651280868,0.2330117701361643,0.005506577429033002,0.16860628812763961,0.38636729870548425
2019,1,Pamela,Lewis,0.0,243.99,259.19,0.0,453.26,96.8,8.3,69.13,102.23,17.28,18.04,3.61,10.04,7.87,1289.7399999999996,4333,2019-01-01,0.2976552042464804,0.21499205356412968,0.0,0.056309716132010156,0.05981767828294484,0.0,0.10460650819293792,0.02234018001384722,0.0019155319639972306,0.015954304177244402,0.023593353334871916,0.003987999076852065,0.004163397184398799,0.0008331410108469882,0.0023171013154858065,0.001816293561043157,0.0,0.8554095891557192
2019,1,Pamela,Matthews,0.0,60.45,353.34000000000003,54.15,343.28000000000003,120.46,245.97,61.0,323.35,44.02,28.75,739.0600000000001,12.3,14.08,2400.21,6000,2019-01-01,0.40003500000000003,0.17043690086591318,0.0,0.010075,0.058890000000000005,0.009025,0.05721333333333334,0.020076666666666666,0.040995,0.010166666666666666,0.05389166666666667,0.0073366666666666676,0.004791666666666666,0.12317666666666667,0.00205,0.0023466666666666666,0.13625040887703493,0.8801753001061601
2019,1,Patricia,Gonzalez,87.65,400.32,578.1800000000001,0.0,1237.78,200.0,295.9,196.33,825.6600000000001,0.0,102.91,2200.04,619.36,16.96,9551.29,7917,2019-01-01,1.2064279398762159,0.17756273379001083,0.011071112795250727,0.050564607805987115,0.073030188202602,0.0,0.1563445749652646,0.02526209422761147,0.03737526840975117,0.0247985347985348,0.10428950359984844,0.0,0.012998610584817482,0.27788808892257166,0.0782316534040672,0.0021422255905014526,0.0,1.0
2019,1,Patricia,Leach,466.75,119.07,0.0,183.65,422.05,45.7,243.34,96.84,54.05,125.79,262.34,61.59,1058.2900000000002,1.04,3140.5,3833,2019-01-01,0.8193321158361596,0.174992595957295,0.12177145838768588,0.03106444038612053,0.0,0.047912861987998955,0.11010957474563006,0.011922775893555962,0.06348552048004175,0.025264805635272634,0.01410122619358205,0.03281763631620141,0.06844247325854422,0.016068353769893035,0.2760996608400731,0.00027132794156013566,0.3032029057289087,0.3005449288256228
2019,1,Patricia,Mendoza,117.51,28.65,245.8,0.0,423.16,212.11,229.82,60.31,253.92,3.12,221.82,168.4,10.13,93.99,3278.37,7333,2019-01-01,0.44707077594436107,0.11835943925680731,0.016024819309968637,0.003906995772535115,0.03351970544115642,0.0,0.05770625937542616,0.028925405700259105,0.03134051547797627,0.008224464748397655,0.03462702850129551,0.00042547388517659895,0.030249556798036273,0.022964680212736944,0.0013814264284740217,0.012817400790945042,0.0,0.9878618113912232
2019,1,Patricia,Rodriguez,285.38,134.62,220.56,0.0,315.19,8.51,474.25,58.87,1370.9700000000003,13.68,40.5,357.53,1051.81,7.01,4773.15,6000,2019-01-01,0.7955249999999999,0.19077855666418084,0.04756333333333333,0.022436666666666667,0.03676,0.0,0.052531666666666664,0.0014183333333333333,0.07904166666666666,0.009811666666666666,0.22849500000000003,0.00228,0.00675,0.059588333333333326,0.17530166666666666,0.0011683333333333333,0.0,0.9901202469938251
2019,1,Patricia,Russell,89.91,0.0,272.4,43.04,178.14999999999998,97.81,18.13,0.0,28.8,9.47,2.76,5.67,8.3,0.0,754.4399999999999,16250,2019-01-01,0.04642707692307692,0.22277445869954146,0.005532923076923077,0.0,0.016763076923076922,0.0026486153846153847,0.010963076923076921,0.006019076923076923,0.0011156923076923076,0.0,0.0017723076923076924,0.0005827692307692308,0.00016984615384615383,0.0003489230769230769,0.0005107692307692308,0.0,0.19458384194583844,0.7525476874836686
2019,1,Patrick,Massey,83.83,111.06,69.99,0.0,312.9,135.13,323.44,138.86,0.0,0.0,43.84,267.01,90.9,14.51,1591.47,7667,2019-01-01,0.20757401852093388,0.13661373313337244,0.01093387244032868,0.014485457154036782,0.009128733533324638,0.0,0.040811269075257596,0.017624885874527194,0.04218599191339507,0.018111386461458198,0.0,0.0,0.005718012260336507,0.03482587713577671,0.011856006260597365,0.001892526411895135,0.0,
2019,1,Patrick,Torres,725.16,404.92,249.1,262.12,1396.36,319.37,237.32,746.98,2.24,61.75,89.56,2200.04,2593.63,93.99,13270.69,6000,2019-01-01,2.2117816666666665,0.17123829201687024,0.12086,0.06748666666666667,0.04151666666666667,0.043686666666666665,0.23272666666666664,0.053228333333333336,0.03955333333333333,0.12449666666666667,0.0003733333333333334,0.010291666666666666,0.014926666666666666,0.36667333333333335,0.43227166666666667,0.015665,0.15804833341372823,0.03500546960462572
2019,1,Patrick,Vaughan,497.69,201.22,725.89,92.79,1885.19,81.9,411.43,418.0,1370.9700000000003,89.09,215.45,2200.04,2593.63,18.66,13747.13,7333,2019-01-01,1.8746938497204417,0.15623399149090064,0.06786990317741716,0.027440338197190783,0.09898949952270558,0.012653756988954044,0.2570830492295104,0.011168689485885723,0.056106641210964134,0.057002591026864856,0.18695895267966728,0.012149188599481796,0.02938088094913405,0.30001909177689895,0.3536928951315969,0.0025446611209600438,0.04691149556618369,0.9389819596454941
2019,1,Paul,Wade,289.3,127.13,72.19,156.95,84.98,0.0,0.0,0.0,0.0,27.55,0.0,87.96,0.0,0.0,846.06,3167,2019-01-01,0.2671487211872434,0.20315064273455855,0.09134827912851279,0.040142090306283545,0.02279444269024313,0.049557941269340065,0.026832964951057785,0.0,0.0,0.0,0.0,0.008699084306915062,0.0,0.027773918534891064,0.0,0.0,0.6487413714710866,0.0
2019,1,Paula,Estrada,127.93,176.81,763.62,67.41,877.24,270.77,309.93,560.24,5.44,11.09,377.12,49.65,346.72,6.549999999999999,3950.52,4583,2019-01-01,0.8619943268601353,0.1379655443831303,0.02791403011128082,0.0385795330569496,0.16662011782675104,0.014708706087715469,0.19141173903556621,0.05908138773728998,0.06762600916430286,0.12224307222343443,0.001186995417848571,0.00241981234998909,0.08228671176085534,0.010833515164739254,0.07565350207287803,0.0014291948505345841,0.07135976287513894,0.3290986085904416
2019,1,Peggy,Berry,346.45,120.49,0.0,105.29,380.44,0.0,320.15,302.24,391.21,156.92,0.0,1067.73,545.19,0.0,3736.11,4000,2019-01-01,0.9340275,0.15038557174272943,0.0866125,0.0301225,0.0,0.026322500000000002,0.09511,0.0,0.0800375,0.07556,0.0978025,0.039229999999999994,0.0,0.2669325,0.13629750000000002,0.0,0.21676651637741132,0.7137175487566818
2019,1,Peter,Caldwell,525.99,420.63,211.12,54.75,561.97,299.19,836.12,316.22,135.83,204.03,0.0,814.29,421.06,93.99,6817.500000000001,6833,2019-01-01,0.997731596663252,0.10912095252506696,0.076977901361042,0.061558612615249524,0.030897116932533296,0.008012585979803893,0.0822435240743451,0.04378603834333382,0.1223649934143129,0.04627835504170936,0.019878530660032197,0.029859505341723987,0.0,0.1191702034245573,0.06162154251426899,0.013755305136835943,0.08877610585030483,0.39966456776319664
2019,1,Peter,Edwards,52.39,0.0,70.45,0.0,223.2,104.11,145.61,190.97,0.0,2.68,0.0,0.0,21.6,9.42,820.4300000000001,7083,2019-01-01,0.1158308626288296,0.18808249248935702,0.0073965833686291125,0.0,0.009946350416490187,0.0,0.031512071156289706,0.014698574050543554,0.02055767330227305,0.026961739375970635,0.0,0.0003783707468586757,0.0,0.0,0.003049555273189327,0.001329944938585345,0.0,0.0
2019,1,Philip,Hart,483.75,57.63,131.55,51.11,393.58,27.5,301.66,288.15,0.0,151.18,138.59,33.07,93.56,2.82,2154.15,6833,2019-01-01,0.31525684179716085,0.13767485365739668,0.07079613639689741,0.008434069954631933,0.01925215864188497,0.007479877067174009,0.057599882921118103,0.004024586565198302,0.04414751939118982,0.042170349773159664,0.0,0.022124981706424705,0.020282452802575734,0.004839748280403922,0.01369237523781648,0.0004127030586857895,0.11493399896557152,0.0
2019,1,Phillip,Delacruz,288.35,27.64,241.46,65.18,278.06,260.0,84.56,336.63,216.52,2.54,0.0,1243.88,5.96,18.14,3068.92,3500,2019-01-01,0.8768342857142858,0.21302616881419623,0.0823857142857143,0.007897142857142858,0.06898857142857143,0.018622857142857146,0.07944571428571429,0.07428571428571429,0.02416,0.09618,0.06186285714285714,0.0007257142857142857,0.0,0.3553942857142857,0.001702857142857143,0.005182857142857143,0.18989628248455892,0.9884050031954716
2019,1,Phillip,Robertson,271.37,118.36,443.65,0.0,485.54,153.57,254.69,187.32,60.7,69.64,167.59,153.19,290.06,12.25,2667.9300000000003,5167,2019-01-01,0.5163402361137992,0.11072687963479645,0.05251983742984324,0.022906909231662474,0.08586220243855235,0.0,0.09396942132765629,0.02972130830269015,0.0492916586026708,0.03625314495838978,0.011747629185213857,0.013477840139345849,0.032434681633443006,0.029647764660344494,0.05613702341784401,0.0023708147861428294,0.0,0.46570507902409086
2019,1,Rachel,Daniels,842.27,94.62,812.37,486.15,1337.94,427.34,342.13,854.05,605.1999999999999,15.62,970.9,15.7,1878.51,1.65,8684.449999999999,8500,2019-01-01,1.0216999999999998,0.12293904813826909,0.09909058823529411,0.011131764705882353,0.09557294117647058,0.05719411764705882,0.15740470588235295,0.05027529411764706,0.040250588235294114,0.10047647058823529,0.07119999999999999,0.0018376470588235294,0.11422352941176471,0.0018470588235294117,0.22100117647058823,0.0001941176470588235,0.26651645478019176,0.9748397281015431
2019,1,Rachel,Lowe,591.73,199.92,1131.77,273.99,1106.4,444.14,419.31,401.73,91.08,117.24,406.93,43.31,54.95,11.07,5293.57,6500,2019-01-01,0.8143953846153845,0.13194423757291518,0.09103538461538462,0.030756923076923074,0.17411846153846153,0.04215230769230769,0.17021538461538463,0.06832923076923077,0.06450923076923076,0.06180461538461539,0.014012307692307692,0.018036923076923075,0.06260461538461538,0.0066630769230769235,0.008453846153846154,0.001703076923076923,0.19848738400017385,0.4372119815668203
2019,1,Rachel,Villarreal,186.4,46.73,528.95,52.8,171.75,142.02,313.96,155.96,219.46,5.470000000000001,18.33,26.78,321.21,9.03,2198.85,4833,2019-01-01,0.4549658597144631,0.13331494082470322,0.03856817711566315,0.009668942685702462,0.10944547899855163,0.010924891371818745,0.035536933581626316,0.029385474860335197,0.06496172149803434,0.032269811711152493,0.045408648872336026,0.0011318021932547073,0.003792675356921167,0.0055410717980550386,0.06646182495344506,0.0018684047175667286,0.23513694054776216,0.975681323078291
2019,1,Randall,Burgess,187.15,157.20999999999998,385.61,27.35,311.44,249.55,389.37,108.51,18.2,90.73,163.51999999999998,40.04,27.3,6.26,2162.2400000000007,6500,2019-01-01,0.3326523076923078,0.12181647203726417,0.028792307692307693,0.024186153846153843,0.059324615384615385,0.004207692307692308,0.047913846153846154,0.03839230769230769,0.05990307692307693,0.016693846153846156,0.0028,0.01395846153846154,0.025156923076923073,0.00616,0.0042,0.000963076923076923,0.08072847486643643,0.16707977600293764
2019,1,Randall,Dillon,47.71,407.79,84.42,82.91,81.0,0.0,560.04,20.29,0.0,36.72,127.66,0.0,4.7,0.0,1453.24,4833,2019-01-01,0.30069108214359613,0.2466277474840418,0.009871715290709704,0.08437616387337059,0.017467411545623836,0.017154976205255534,0.01675977653631285,0.0,0.11587833643699565,0.00419822056693565,0.0,0.007597765363128491,0.026414235464514792,0.0,0.0009724808607490172,0.0,0.5058263681288512,0.0
2019,1,Randy,Murphy,425.19,27.14,751.46,46.400000000000006,37.01,175.88,401.72,315.58,9.17,530.36,58.58999999999999,640.41,67.47,10.05,3496.4300000000003,8500,2019-01-01,0.411344705882353,0.1424306711761658,0.05002235294117647,0.0031929411764705885,0.08840705882352942,0.005458823529411765,0.004354117647058823,0.020691764705882354,0.04726117647058824,0.03712705882352941,0.0010788235294117647,0.06239529411764706,0.006892941176470587,0.07534235294117647,0.007937647058823528,0.0011823529411764708,0.5562882148423451,0.01699627453524364
2019,1,Randy,Wood,93.04,2.38,293.32,194.02,262.41,63.88,500.91,111.96,16.14,1017.38,106.13,13.45,16.5,6.07,2697.59,4333,2019-01-01,0.6225686591276253,0.20830092973483386,0.021472420955458114,0.0005492730210016155,0.0676944380336949,0.04477729056081237,0.06056081237018233,0.014742672513270253,0.11560350796215094,0.02583891068543734,0.003724901915531964,0.23479806138933765,0.024493422570966997,0.0031040849296099697,0.0038079852296330485,0.0014008769905377338,0.4250816116381482,0.015616533787444849
2019,1,Raymond,Lloyd,228.55,288.63,409.98,54.22,1087.23,306.25,173.53,364.29,83.94,9.78,277.85,80.5,299.76,17.23,3681.74,6250,2019-01-01,0.5890784,0.14210176345029324,0.036568,0.0461808,0.0655968,0.0086752,0.1739568,0.049,0.0277648,0.0582864,0.0134304,0.0015647999999999999,0.044456,0.01288,0.0479616,0.0027568000000000002,0.047500985588505844,0.8956466069142125
2019,1,Rebecca,Butler,116.94,311.86,758.5,36.54,801.28,914.33,159.24,1072.32,570.95,84.97,423.66,70.41,270.82,0.0,5591.82,9167,2019-01-01,0.6099945456528854,0.12574521976209446,0.0127566270317443,0.03401985382349733,0.0827424457292462,0.003986036871386495,0.08740918512054106,0.09974146394676557,0.01737100469073852,0.11697610995963782,0.062283189702192654,0.00926911748663685,0.04621577397185557,0.007680811606850659,0.029542925711792296,0.0,0.043613186603327685,0.8704567630198804
2019,1,Rebecca,Conley,366.4,11.31,782.6,88.16999999999999,84.2,423.3,201.23,343.41,1.02,247.68,354.47,1.53,14.65,14.8,2934.77,8750,2019-01-01,0.3354022857142857,0.1493974393145865,0.04187428571428571,0.0012925714285714287,0.08944,0.010076571428571428,0.009622857142857143,0.04837714285714286,0.022997714285714285,0.039246857142857146,0.00011657142857142857,0.028306285714285714,0.04051085714285715,0.00017485714285714286,0.0016742857142857143,0.0016914285714285716,0.5115159250449614,0.004101326899879372
2019,1,Rebecca,Erickson,1405.02,784.74,441.36,541.47,2730.77,188.4,695.68,723.1800000000001,586.43,582.4200000000001,539.1899999999999,566.86,465.3,20.42,10271.240000000002,4333,2019-01-01,2.370468497576737,0.12407334870154062,0.3242603277175167,0.1811077775213478,0.10186014308792984,0.12496422801753981,0.6302261712439419,0.04348026771290099,0.1605538887606739,0.16690053081006231,0.1353404108008308,0.13441495499653822,0.1244380336948996,0.1308239095315024,0.10738518347565197,0.004712670205400416,0.1654738038774662,0.5017153612525131
2019,1,Rebecca,Farley,654.9300000000001,117.34,272.12,62.0,1122.57,124.76,135.82,49.47,1370.9700000000003,674.5,120.32999999999998,2144.71,1330.99,3.87,8248.990000000002,6833,2019-01-01,1.2072281574710964,0.15731405676259683,0.09584809015073907,0.01717254500219523,0.039824381677154984,0.009073613346992537,0.1642865505634421,0.018258451631786916,0.019877067174008486,0.007239865359285819,0.20063954339236065,0.09871213229913654,0.01761012732328406,0.31387531099078003,0.19478852626957413,0.0005663690911751793,0.05233966755869219,0.6702469359120398
